//type	cx	cy	sx	sy	z	dir	time	percent	count	vnum
//quest_mob

//mob
r	1129	336	10	10	0	0	60s	100	1	3008
r	1099	338	10	10	0	0	60s	100	1	3008
r	1104	344	10	10	0	0	60s	100	1	3008
r	1059	350	10	10	0	0	60s	100	1	3008
r	1089	350	10	10	0	0	60s	100	1	3008
r	1095	355	10	10	0	0	60s	100	1	3008
r	1122	358	10	10	0	0	60s	100	1	3008
r	1135	362	10	10	0	0	60s	100	1	3008
r	1157	363	10	10	0	0	60s	100	1	3008
r	1157	364	10	10	0	0	60s	100	1	3008
r	1068	368	10	10	0	0	60s	100	1	3008
r	1111	368	10	10	0	0	60s	100	1	3008
r	1113	368	10	10	0	0	60s	100	1	3008
r	1149	368	10	10	0	0	60s	100	1	3008
r	1162	373	10	10	0	0	60s	100	1	3008
r	1063	374	10	10	0	0	60s	100	1	3008
r	1165	379	10	10	0	0	60s	100	1	3008
r	1121	388	10	10	0	0	60s	100	1	3008
r	1159	393	10	10	0	0	60s	100	1	3008
r	1116	395	10	10	0	0	60s	100	1	3008
r	1121	396	10	10	0	0	60s	100	1	3008
r	1125	397	10	10	0	0	60s	100	1	3008
r	951	529	10	10	0	0	60s	100	1	3008
r	922	555	10	10	0	0	60s	100	1	3008
r	974	323	10	10	0	0	60s	100	1	3009
r	977	323	10	10	0	0	60s	100	1	3009
r	943	324	10	10	0	0	60s	100	1	3009
r	921	328	10	10	0	0	60s	100	1	3009
r	952	332	10	10	0	0	60s	100	1	3009
r	899	335	10	10	0	0	60s	100	1	3009
r	941	342	10	10	0	0	60s	100	1	3009
r	881	344	10	10	0	0	60s	100	1	3009
r	966	345	10	10	0	0	60s	100	1	3009
r	896	355	10	10	0	0	60s	100	1	3009
r	868	359	10	10	0	0	60s	100	1	3009
r	927	360	10	10	0	0	60s	100	1	3009
r	864	364	10	10	0	0	60s	100	1	3009
r	936	368	10	10	0	0	60s	100	1	3009
r	943	368	10	10	0	0	60s	100	1	3009
r	876	371	10	10	0	0	60s	100	1	3009
r	921	382	10	10	0	0	60s	100	1	3009
r	865	389	10	10	0	0	60s	100	1	3009
r	1077	395	10	10	0	0	60s	100	1	3009
r	892	397	10	10	0	0	60s	100	1	3009
r	902	397	10	10	0	0	60s	100	1	3009
r	890	399	10	10	0	0	60s	100	1	3009
r	1054	399	10	10	0	0	60s	100	1	3009
r	1091	412	10	10	0	0	60s	100	1	3009
r	1021	417	10	10	0	0	60s	100	1	3009
r	1092	423	10	10	0	0	60s	100	1	3009
r	1053	427	10	10	0	0	60s	100	1	3009
r	1001	432	10	10	0	0	60s	100	1	3009
r	1037	437	10	10	0	0	60s	100	1	3009
r	1052	441	10	10	0	0	60s	100	1	3009
r	1018	448	10	10	0	0	60s	100	1	3009
r	1060	451	10	10	0	0	60s	100	1	3009
r	957	453	10	10	0	0	60s	100	1	3009
r	1011	455	10	10	0	0	60s	100	1	3009
r	950	456	10	10	0	0	60s	100	1	3009
r	1045	457	10	10	0	0	60s	100	1	3009
r	1047	457	10	10	0	0	60s	100	1	3009
r	971	460	10	10	0	0	60s	100	1	3009
r	1013	463	10	10	0	0	60s	100	1	3009
r	962	473	10	10	0	0	60s	100	1	3009
r	1025	477	10	10	0	0	60s	100	1	3009
r	948	479	10	10	0	0	60s	100	1	3009
r	1032	483	10	10	0	0	60s	100	1	3009
r	1007	484	10	10	0	0	60s	100	1	3009
r	1004	490	10	10	0	0	60s	100	1	3009
r	1018	498	10	10	0	0	60s	100	1	3009
r	1001	499	10	10	0	0	60s	100	1	3009
r	1003	512	10	10	0	0	60s	100	1	3009
r	991	518	10	10	0	0	60s	100	1	3009
r	970	183	10	10	0	0	60s	100	1	3007
r	965	189	10	10	0	0	60s	100	1	3007
r	1325	196	10	10	0	0	60s	100	1	3007
r	1286	199	10	10	0	0	60s	100	1	3007
r	1310	199	10	10	0	0	60s	100	1	3007
r	944	201	10	10	0	0	60s	100	1	3007
r	955	201	10	10	0	0	60s	100	1	3007
r	1295	201	10	10	0	0	60s	100	1	3007
r	997	202	10	10	0	0	60s	100	1	3007
r	1028	206	10	10	0	0	60s	100	1	3007
r	1333	206	10	10	0	0	60s	100	1	3007
r	973	213	10	10	0	0	60s	100	1	3007
r	1059	215	10	10	0	0	60s	100	1	3007
r	968	216	10	10	0	0	60s	100	1	3007
r	1292	219	10	10	0	0	60s	100	1	3007
r	1297	219	10	10	0	0	60s	100	1	3007
r	1060	220	10	10	0	0	60s	100	1	3007
r	1270	221	10	10	0	0	60s	100	1	3007
r	1056	225	10	10	0	0	60s	100	1	3007
r	1355	226	10	10	0	0	60s	100	1	3007
r	1073	227	10	10	0	0	60s	100	1	3007
r	1292	227	10	10	0	0	60s	100	1	3007
r	1295	227	10	10	0	0	60s	100	1	3007
r	1050	228	10	10	0	0	60s	100	1	3007
r	1070	230	10	10	0	0	60s	100	1	3007
r	1354	231	10	10	0	0	60s	100	1	3007
r	1068	238	10	10	0	0	60s	100	1	3007
r	1291	244	10	10	0	0	60s	100	1	3007
r	1365	250	10	10	0	0	60s	100	1	3007
r	1342	273	10	10	0	0	60s	100	1	3007
r	1302	280	10	10	0	0	60s	100	1	3007
r	1287	290	10	10	0	0	60s	100	1	3007
r	1362	301	10	10	0	0	60s	100	1	3007
r	1334	305	10	10	0	0	60s	100	1	3007
r	1336	309	10	10	0	0	60s	100	1	3007
r	1332	311	10	10	0	0	60s	100	1	3007
r	1349	311	10	10	0	0	60s	100	1	3007
r	1332	325	10	10	0	0	60s	100	1	3007
r	1319	341	10	10	0	0	60s	100	1	3007
r	1347	341	10	10	0	0	60s	100	1	3007
r	1327	345	10	10	0	0	60s	100	1	3007
r	1301	354	10	10	0	0	60s	100	1	3007
r	1307	362	10	10	0	0	60s	100	1	3007
r	1337	363	10	10	0	0	60s	100	1	3007
r	1350	382	10	10	0	0	60s	100	1	3007
r	1348	385	10	10	0	0	60s	100	1	3007
r	1302	393	10	10	0	0	60s	100	1	3007
r	1347	411	10	10	0	0	60s	100	1	3007
r	1298	435	10	10	0	0	60s	100	1	3007
r	1282	443	10	10	0	0	60s	100	1	3007
r	1305	444	10	10	0	0	60s	100	1	3007
r	1295	447	10	10	0	0	60s	100	1	3007
r	1326	486	10	10	0	0	60s	100	1	3007
r	1294	507	10	10	0	0	60s	100	1	3007
r	1315	508	10	10	0	0	60s	100	1	3007
r	1325	508	10	10	0	0	60s	100	1	3007
r	1326	509	10	10	0	0	60s	100	1	3007
r	1246	525	10	10	0	0	60s	100	1	3007
r	1302	526	10	10	0	0	60s	100	1	3007
r	1271	532	10	10	0	0	60s	100	1	3007
r	595	163	10	10	0	0	60s	100	1	3003
r	530	164	10	10	0	0	60s	100	1	3003
r	532	178	10	10	0	0	60s	100	1	3003
r	455	180	10	10	0	0	60s	100	1	3003
r	577	180	10	10	0	0	60s	100	1	3003
r	641	180	10	10	0	0	60s	100	1	3003
r	419	183	10	10	0	0	60s	100	1	3003
r	650	183	10	10	0	0	60s	100	1	3003
r	543	184	10	10	0	0	60s	100	1	3003
r	516	185	10	10	0	0	60s	100	1	3003
r	646	186	10	10	0	0	60s	100	1	3003
r	582	188	10	10	0	0	60s	100	1	3003
r	658	195	10	10	0	0	60s	100	1	3003
r	448	199	10	10	0	0	60s	100	1	3003
r	460	201	10	10	0	0	60s	100	1	3003
r	490	201	10	10	0	0	60s	100	1	3003
r	550	201	10	10	0	0	60s	100	1	3003
r	246	209	10	10	0	0	60s	100	1	3003
r	721	211	10	10	0	0	60s	100	1	3003
r	481	214	10	10	0	0	60s	100	1	3003
r	437	215	10	10	0	0	60s	100	1	3003
r	654	215	10	10	0	0	60s	100	1	3003
r	716	215	10	10	0	0	60s	100	1	3003
r	716	220	10	10	0	0	60s	100	1	3003
r	263	221	10	10	0	0	60s	100	1	3003
r	493	222	10	10	0	0	60s	100	1	3003
r	469	223	10	10	0	0	60s	100	1	3003
r	475	223	10	10	0	0	60s	100	1	3003
r	235	224	10	10	0	0	60s	100	1	3003
r	267	224	10	10	0	0	60s	100	1	3003
r	699	228	10	10	0	0	60s	100	1	3003
r	296	230	10	10	0	0	60s	100	1	3003
r	697	230	10	10	0	0	60s	100	1	3003
r	430	235	10	10	0	0	60s	100	1	3003
r	249	238	10	10	0	0	60s	100	1	3003
r	234	239	10	10	0	0	60s	100	1	3003
r	394	241	10	10	0	0	60s	100	1	3003
r	672	242	10	10	0	0	60s	100	1	3003
r	413	243	10	10	0	0	60s	100	1	3003
r	228	244	10	10	0	0	60s	100	1	3003
r	377	245	10	10	0	0	60s	100	1	3003
r	425	249	10	10	0	0	60s	100	1	3003
r	294	251	10	10	0	0	60s	100	1	3003
r	360	253	10	10	0	0	60s	100	1	3003
r	661	254	10	10	0	0	60s	100	1	3003
r	368	255	10	10	0	0	60s	100	1	3003
r	296	263	10	10	0	0	60s	100	1	3003
r	299	263	10	10	0	0	60s	100	1	3003
r	283	270	10	10	0	0	60s	100	1	3003
r	251	271	10	10	0	0	60s	100	1	3003
r	294	272	10	10	0	0	60s	100	1	3003
r	235	276	10	10	0	0	60s	100	1	3003
r	694	279	10	10	0	0	60s	100	1	3003
r	654	281	10	10	0	0	60s	100	1	3003
r	260	285	10	10	0	0	60s	100	1	3003
r	239	288	10	10	0	0	60s	100	1	3003
r	609	291	10	10	0	0	60s	100	1	3003
r	689	292	10	10	0	0	60s	100	1	3003
r	631	293	10	10	0	0	60s	100	1	3003
r	573	294	10	10	0	0	60s	100	1	3003
r	692	295	10	10	0	0	60s	100	1	3003
r	234	297	10	10	0	0	60s	100	1	3003
r	659	298	10	10	0	0	60s	100	1	3003
r	549	301	10	10	0	0	60s	100	1	3003
r	222	303	10	10	0	0	60s	100	1	3003
r	184	305	10	10	0	0	60s	100	1	3003
r	654	308	10	10	0	0	60s	100	1	3003
r	250	309	10	10	0	0	60s	100	1	3003
r	619	309	10	10	0	0	60s	100	1	3003
r	206	311	10	10	0	0	60s	100	1	3003
r	541	315	10	10	0	0	60s	100	1	3003
r	487	319	10	10	0	0	60s	100	1	3003
r	250	320	10	10	0	0	60s	100	1	3003
r	528	321	10	10	0	0	60s	100	1	3003
r	540	323	10	10	0	0	60s	100	1	3003
r	182	327	10	10	0	0	60s	100	1	3003
r	562	328	10	10	0	0	60s	100	1	3003
r	499	331	10	10	0	0	60s	100	1	3003
r	517	340	10	10	0	0	60s	100	1	3003
r	461	342	10	10	0	0	60s	100	1	3003
r	562	348	10	10	0	0	60s	100	1	3003
r	589	348	10	10	0	0	60s	100	1	3003
r	607	348	10	10	0	0	60s	100	1	3003
r	462	349	10	10	0	0	60s	100	1	3003
r	430	350	10	10	0	0	60s	100	1	3003
r	429	353	10	10	0	0	60s	100	1	3003
r	408	359	10	10	0	0	60s	100	1	3003
r	569	359	10	10	0	0	60s	100	1	3003
r	418	361	10	10	0	0	60s	100	1	3003
r	439	363	10	10	0	0	60s	100	1	3003
r	176	364	10	10	0	0	60s	100	1	3003
r	196	367	10	10	0	0	60s	100	1	3003
r	178	372	10	10	0	0	60s	100	1	3003
r	199	375	10	10	0	0	60s	100	1	3003
r	188	377	10	10	0	0	60s	100	1	3003
r	416	379	10	10	0	0	60s	100	1	3003
r	217	381	10	10	0	0	60s	100	1	3003
r	185	382	10	10	0	0	60s	100	1	3003
r	584	383	10	10	0	0	60s	100	1	3003
r	198	388	10	10	0	0	60s	100	1	3003
r	237	389	10	10	0	0	60s	100	1	3003
r	180	393	10	10	0	0	60s	100	1	3003
r	418	397	10	10	0	0	60s	100	1	3003
r	198	399	10	10	0	0	60s	100	1	3003
r	199	399	10	10	0	0	60s	100	1	3003
r	429	400	10	10	0	0	60s	100	1	3003
r	606	401	10	10	0	0	60s	100	1	3003
r	665	402	10	10	0	0	60s	100	1	3003
r	669	402	10	10	0	0	60s	100	1	3003
r	182	403	10	10	0	0	60s	100	1	3003
r	225	403	10	10	0	0	60s	100	1	3003
r	641	403	10	10	0	0	60s	100	1	3003
r	176	404	10	10	0	0	60s	100	1	3003
r	258	414	10	10	0	0	60s	100	1	3003
r	671	415	10	10	0	0	60s	100	1	3003
r	674	419	10	10	0	0	60s	100	1	3003
r	169	421	10	10	0	0	60s	100	1	3003
r	627	421	10	10	0	0	60s	100	1	3003
r	459	424	10	10	0	0	60s	100	1	3003
r	626	424	10	10	0	0	60s	100	1	3003
r	647	425	10	10	0	0	60s	100	1	3003
r	444	426	10	10	0	0	60s	100	1	3003
r	200	433	10	10	0	0	60s	100	1	3003
r	585	436	10	10	0	0	60s	100	1	3003
r	448	444	10	10	0	0	60s	100	1	3003
r	180	446	10	10	0	0	60s	100	1	3003
r	423	446	10	10	0	0	60s	100	1	3003
r	239	448	10	10	0	0	60s	100	1	3003
r	378	450	10	10	0	0	60s	100	1	3003
r	381	453	10	10	0	0	60s	100	1	3003
r	393	453	10	10	0	0	60s	100	1	3003
r	655	458	10	10	0	0	60s	100	1	3003
r	257	461	10	10	0	0	60s	100	1	3003
r	420	463	10	10	0	0	60s	100	1	3003
r	589	463	10	10	0	0	60s	100	1	3003
r	611	464	10	10	0	0	60s	100	1	3003
r	461	467	10	10	0	0	60s	100	1	3003
r	388	468	10	10	0	0	60s	100	1	3003
r	465	468	10	10	0	0	60s	100	1	3003
r	480	468	10	10	0	0	60s	100	1	3003
r	595	469	10	10	0	0	60s	100	1	3003
r	214	473	10	10	0	0	60s	100	1	3003
r	460	473	10	10	0	0	60s	100	1	3003
r	556	474	10	10	0	0	60s	100	1	3003
r	625	480	10	10	0	0	60s	100	1	3003
r	501	486	10	10	0	0	60s	100	1	3003
r	221	490	10	10	0	0	60s	100	1	3003
r	239	490	10	10	0	0	60s	100	1	3003
r	506	491	10	10	0	0	60s	100	1	3003
r	240	499	10	10	0	0	60s	100	1	3003
r	473	500	10	10	0	0	60s	100	1	3003
r	473	501	10	10	0	0	60s	100	1	3003
r	526	501	10	10	0	0	60s	100	1	3003
r	276	502	10	10	0	0	60s	100	1	3003
r	289	504	10	10	0	0	60s	100	1	3003
r	336	509	10	10	0	0	60s	100	1	3003
r	538	510	10	10	0	0	60s	100	1	3003
r	324	513	10	10	0	0	60s	100	1	3003
r	324	516	10	10	0	0	60s	100	1	3003
r	246	520	10	10	0	0	60s	100	1	3003
r	528	520	10	10	0	0	60s	100	1	3003
r	225	529	10	10	0	0	60s	100	1	3003
r	862	556	10	10	0	0	60s	100	1	3003
r	869	568	10	10	0	0	60s	100	1	3003
r	865	571	10	10	0	0	60s	100	1	3003
r	845	574	10	10	0	0	60s	100	1	3003
r	908	578	10	10	0	0	60s	100	1	3003
r	869	581	10	10	0	0	60s	100	1	3003
r	902	581	10	10	0	0	60s	100	1	3003
r	902	592	10	10	0	0	60s	100	1	3003
r	828	601	10	10	0	0	60s	100	1	3003
r	865	602	10	10	0	0	60s	100	1	3003
r	853	607	10	10	0	0	60s	100	1	3003
r	841	610	10	10	0	0	60s	100	1	3003
r	901	610	10	10	0	0	60s	100	1	3003
r	811	617	10	10	0	0	60s	100	1	3003
r	916	617	10	10	0	0	60s	100	1	3003
r	832	630	10	10	0	0	60s	100	1	3003
r	898	637	10	10	0	0	60s	100	1	3003
r	880	644	10	10	0	0	60s	100	1	3003
r	819	648	10	10	0	0	60s	100	1	3003
r	886	650	10	10	0	0	60s	100	1	3003
r	877	657	10	10	0	0	60s	100	1	3003
r	833	658	10	10	0	0	60s	100	1	3003
r	898	660	10	10	0	0	60s	100	1	3003
r	884	671	10	10	0	0	60s	100	1	3003
r	835	685	10	10	0	0	60s	100	1	3003
r	883	690	10	10	0	0	60s	100	1	3003
r	865	691	10	10	0	0	60s	100	1	3003
r	823	693	10	10	0	0	60s	100	1	3003
r	873	197	10	10	0	0	60s	100	1	3002
r	887	199	10	10	0	0	60s	100	1	3002
r	886	201	10	10	0	0	60s	100	1	3002
r	895	206	10	10	0	0	60s	100	1	3002
r	902	209	10	10	0	0	60s	100	1	3002
r	862	210	10	10	0	0	60s	100	1	3002
r	850	212	10	10	0	0	60s	100	1	3002
r	880	214	10	10	0	0	60s	100	1	3002
r	799	215	10	10	0	0	60s	100	1	3002
r	740	218	10	10	0	0	60s	100	1	3002
r	890	220	10	10	0	0	60s	100	1	3002
r	940	220	10	10	0	0	60s	100	1	3002
r	851	221	10	10	0	0	60s	100	1	3002
r	896	226	10	10	0	0	60s	100	1	3002
r	865	228	10	10	0	0	60s	100	1	3002
r	842	230	10	10	0	0	60s	100	1	3002
r	803	235	10	10	0	0	60s	100	1	3002
r	783	237	10	10	0	0	60s	100	1	3002
r	746	245	10	10	0	0	60s	100	1	3002
r	794	245	10	10	0	0	60s	100	1	3002
r	772	247	10	10	0	0	60s	100	1	3002
r	593	501	10	10	0	0	60s	100	1	3002
r	606	511	10	10	0	0	60s	100	1	3002
r	624	532	10	10	0	0	60s	100	1	3002
r	469	537	10	10	0	0	60s	100	1	3002
r	430	542	10	10	0	0	60s	100	1	3002
r	266	551	10	10	0	0	60s	100	1	3002
r	536	557	10	10	0	0	60s	100	1	3002
r	491	558	10	10	0	0	60s	100	1	3002
r	462	560	10	10	0	0	60s	100	1	3002
r	266	561	10	10	0	0	60s	100	1	3002
r	611	567	10	10	0	0	60s	100	1	3002
r	548	569	10	10	0	0	60s	100	1	3002
r	538	577	10	10	0	0	60s	100	1	3002
r	925	582	10	10	0	0	60s	100	1	3002
r	547	584	10	10	0	0	60s	100	1	3002
r	225	599	10	10	0	0	60s	100	1	3002
r	281	599	10	10	0	0	60s	100	1	3002
r	569	602	10	10	0	0	60s	100	1	3002
r	288	604	10	10	0	0	60s	100	1	3002
r	463	621	10	10	0	0	60s	100	1	3002
r	560	623	10	10	0	0	60s	100	1	3002
r	619	623	10	10	0	0	60s	100	1	3002
r	1000	624	10	10	0	0	60s	100	1	3002
r	248	626	10	10	0	0	60s	100	1	3002
r	573	627	10	10	0	0	60s	100	1	3002
r	250	628	10	10	0	0	60s	100	1	3002
r	417	629	10	10	0	0	60s	100	1	3002
r	305	631	10	10	0	0	60s	100	1	3002
r	466	641	10	10	0	0	60s	100	1	3002
r	575	645	10	10	0	0	60s	100	1	3002
r	1001	645	10	10	0	0	60s	100	1	3002
r	447	647	10	10	0	0	60s	100	1	3002
r	205	650	10	10	0	0	60s	100	1	3002
r	220	651	10	10	0	0	60s	100	1	3002
r	290	651	10	10	0	0	60s	100	1	3002
r	202	657	10	10	0	0	60s	100	1	3002
r	985	658	10	10	0	0	60s	100	1	3002
r	949	659	10	10	0	0	60s	100	1	3002
r	604	663	10	10	0	0	60s	100	1	3002
r	995	663	10	10	0	0	60s	100	1	3002
r	242	666	10	10	0	0	60s	100	1	3002
r	558	668	10	10	0	0	60s	100	1	3002
r	311	669	10	10	0	0	60s	100	1	3002
r	264	670	10	10	0	0	60s	100	1	3002
r	311	670	10	10	0	0	60s	100	1	3002
r	563	675	10	10	0	0	60s	100	1	3002
r	614	675	10	10	0	0	60s	100	1	3002
r	495	677	10	10	0	0	60s	100	1	3002
r	512	677	10	10	0	0	60s	100	1	3002
r	514	677	10	10	0	0	60s	100	1	3002
r	571	677	10	10	0	0	60s	100	1	3002
r	263	680	10	10	0	0	60s	100	1	3002
r	298	680	10	10	0	0	60s	100	1	3002
r	970	681	10	10	0	0	60s	100	1	3002
r	593	685	10	10	0	0	60s	100	1	3002
r	259	686	10	10	0	0	60s	100	1	3002
r	330	698	10	10	0	0	60s	100	1	3002
r	507	700	10	10	0	0	60s	100	1	3002
r	800	700	10	10	0	0	60s	100	1	3002
r	996	701	10	10	0	0	60s	100	1	3002
r	916	704	10	10	0	0	60s	100	1	3002
r	306	706	10	10	0	0	60s	100	1	3002
r	823	707	10	10	0	0	60s	100	1	3002
r	253	708	10	10	0	0	60s	100	1	3002
r	797	708	10	10	0	0	60s	100	1	3002
r	238	710	10	10	0	0	60s	100	1	3002
r	943	715	10	10	0	0	60s	100	1	3002
r	957	716	10	10	0	0	60s	100	1	3002
r	797	719	10	10	0	0	60s	100	1	3002
r	256	721	10	10	0	0	60s	100	1	3002
r	919	721	10	10	0	0	60s	100	1	3002
r	315	722	10	10	0	0	60s	100	1	3002
r	325	722	10	10	0	0	60s	100	1	3002
r	783	723	10	10	0	0	60s	100	1	3002
r	992	723	10	10	0	0	60s	100	1	3002
r	791	725	10	10	0	0	60s	100	1	3002
r	804	725	10	10	0	0	60s	100	1	3002
r	944	726	10	10	0	0	60s	100	1	3002
r	891	728	10	10	0	0	60s	100	1	3002
r	209	736	10	10	0	0	60s	100	1	3002
r	841	736	10	10	0	0	60s	100	1	3002
r	957	736	10	10	0	0	60s	100	1	3002
r	270	737	10	10	0	0	60s	100	1	3002
r	206	738	10	10	0	0	60s	100	1	3002
r	336	739	10	10	0	0	60s	100	1	3002
r	303	740	10	10	0	0	60s	100	1	3002
r	960	740	10	10	0	0	60s	100	1	3002
r	959	745	10	10	0	0	60s	100	1	3002
r	359	746	10	10	0	0	60s	100	1	3002
r	806	748	10	10	0	0	60s	100	1	3002
r	987	749	10	10	0	0	60s	100	1	3002
r	240	750	10	10	0	0	60s	100	1	3002
r	183	757	10	10	0	0	60s	100	1	3002
r	949	761	10	10	0	0	60s	100	1	3002
r	363	766	10	10	0	0	60s	100	1	3002
r	338	767	10	10	0	0	60s	100	1	3002
r	862	769	10	10	0	0	60s	100	1	3002
r	260	771	10	10	0	0	60s	100	1	3002
r	963	772	10	10	0	0	60s	100	1	3002
r	238	774	10	10	0	0	60s	100	1	3002
r	335	776	10	10	0	0	60s	100	1	3002
r	238	779	10	10	0	0	60s	100	1	3002
r	285	779	10	10	0	0	60s	100	1	3002
r	255	804	10	10	0	0	60s	100	1	3002
r	223	808	10	10	0	0	60s	100	1	3002
r	248	819	10	10	0	0	60s	100	1	3002
r	225	822	10	10	0	0	60s	100	1	3002
r	235	826	10	10	0	0	60s	100	1	3002
r	179	833	10	10	0	0	60s	100	1	3002
r	267	833	10	10	0	0	60s	100	1	3002
r	1281	630	10	10	0	0	60s	100	1	3016
r	1253	635	10	10	0	0	60s	100	1	3016
r	1261	643	10	10	0	0	60s	100	1	3016
r	1241	671	10	10	0	0	60s	100	1	3016
r	1210	674	10	10	0	0	60s	100	1	3016
r	1200	686	10	10	0	0	60s	100	1	3016
r	1205	702	10	10	0	0	60s	100	1	3016
r	1294	715	10	10	0	0	60s	100	1	3016
r	1306	724	10	10	0	0	60s	100	1	3016
r	1314	731	10	10	0	0	60s	100	1	3016
r	1364	735	10	10	0	0	60s	100	1	3016
r	1219	749	10	10	0	0	60s	100	1	3016
r	1163	750	10	10	0	0	60s	100	1	3016
r	1234	750	10	10	0	0	60s	100	1	3016
r	1354	760	10	10	0	0	60s	100	1	3016
r	1190	762	10	10	0	0	60s	100	1	3016
r	1173	765	10	10	0	0	60s	100	1	3016
r	1214	766	10	10	0	0	60s	100	1	3016
r	1197	772	10	10	0	0	60s	100	1	3016
r	1327	772	10	10	0	0	60s	100	1	3016
r	1356	777	10	10	0	0	60s	100	1	3016
r	1231	780	10	10	0	0	60s	100	1	3016
r	1144	781	10	10	0	0	60s	100	1	3016
r	1245	783	10	10	0	0	60s	100	1	3016
r	1251	784	10	10	0	0	60s	100	1	3016
r	1341	791	10	10	0	0	60s	100	1	3016
r	1219	793	10	10	0	0	60s	100	1	3016
r	1222	798	10	10	0	0	60s	100	1	3016
r	1184	813	10	10	0	0	60s	100	1	3016
r	1162	814	10	10	0	0	60s	100	1	3016
r	1301	821	10	10	0	0	60s	100	1	3016
r	1140	822	10	10	0	0	60s	100	1	3016
r	1161	825	10	10	0	0	60s	100	1	3016
r	1170	833	10	10	0	0	60s	100	1	3016
r	1241	840	10	10	0	0	60s	100	1	3016
r	1183	848	10	10	0	0	60s	100	1	3016
r	1191	848	10	10	0	0	60s	100	1	3016
r	1110	851	10	10	0	0	60s	100	1	3016
r	1251	852	10	10	0	0	60s	100	1	3016
r	1255	856	10	10	0	0	60s	100	1	3016
r	1238	860	10	10	0	0	60s	100	1	3016
r	1190	869	10	10	0	0	60s	100	1	3016
r	1253	878	10	10	0	0	60s	100	1	3016
r	1102	884	10	10	0	0	60s	100	1	3016
r	1162	885	10	10	0	0	60s	100	1	3016
r	1194	886	10	10	0	0	60s	100	1	3016
r	1190	903	10	10	0	0	60s	100	1	3016
r	1191	911	10	10	0	0	60s	100	1	3016
r	1075	912	10	10	0	0	60s	100	1	3016
r	1150	912	10	10	0	0	60s	100	1	3016
r	1129	928	10	10	0	0	60s	100	1	3016
r	1093	947	10	10	0	0	60s	100	1	3016
r	1083	957	10	10	0	0	60s	100	1	3016
r	1095	962	10	10	0	0	60s	100	1	3016
r	1084	975	10	10	0	0	60s	100	1	3016
r	881	986	10	10	0	0	60s	100	1	3016
r	1002	997	10	10	0	0	60s	100	1	3016
r	1006	1008	10	10	0	0	60s	100	1	3016
r	913	1016	10	10	0	0	60s	100	1	3016
r	1000	1019	10	10	0	0	60s	100	1	3016
r	997	1024	10	10	0	0	60s	100	1	3016
r	1024	1040	10	10	0	0	60s	100	1	3016
r	944	1046	10	10	0	0	60s	100	1	3016
r	991	1046	10	10	0	0	60s	100	1	3016
r	1067	1047	10	10	0	0	60s	100	1	3016
r	1148	1047	10	10	0	0	60s	100	1	3016
r	1079	1051	10	10	0	0	60s	100	1	3016
r	1057	1065	10	10	0	0	60s	100	1	3016
r	938	1066	10	10	0	0	60s	100	1	3016
r	1081	1066	10	10	0	0	60s	100	1	3016
r	1098	1070	10	10	0	0	60s	100	1	3016
r	1146	1073	10	10	0	0	60s	100	1	3016
r	1108	1074	10	10	0	0	60s	100	1	3016
r	1108	1075	10	10	0	0	60s	100	1	3016
